Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples
1273_x_E.co,combinatoric,KNNImputer_StandardScaler,0.15049120865061608,0.1116900517337356,0.2783746045402074,0.17716657848958609,0.19058173822928337,0.369437259228627,[0.60458456 0.60458456 0.60458456 ... 0.64403041 0.64660009 0.64485766],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
1273_x_S.en,combinatoric,KNNImputer_StandardScaler,0.1647609351455986,0.10401653615961778,0.3571504859295711,0.3724751443540926,0.254800978754275,0.046966312123307485,[0.59727938 0.36095813 0.59727938 ... 0.72912426 0.72846218 0.7846073 ],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
1273_x_S.au,combinatoric,KNNImputer_StandardScaler,0.2258641491344347,0.08076414614004065,0.2567507400173695,0.1405796223845124,0.2847013490413555,-4.275038932226053,[0.91431402 0.91821594 0.91564684 ... 0.67100476 0.66622265 0.66622265],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
1298_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.12496324730859992,0.12526546990090065,0.2239051789402059,0.16623831434499647,0.15190731738036456,0.42325186982195506,[0.56977195 0.49728569 0.49728569 ... 0.60224538 0.59729749 0.60224538],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
1298_x_E.co,combinatoric,KNNImputer_StandardScaler,0.1959042253776224,0.12100813370522971,0.5264480771626548,0.3111476473161146,0.25468582504622733,0.203432102132879,[0.56002867 0.56002867 0.56002867 ... 0.56592231 0.56809002 0.56614849],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
1298_x_S.en,combinatoric,KNNImputer_StandardScaler,0.18889191774096573,0.11093451215810604,0.4960430293133472,0.5358878588112301,0.22789107594477975,-0.622501545075667,[0.58397498 0.3544361  0.58102272 ... 0.40731435 0.40712573 0.45937781],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
1298_x_S.au,combinatoric,KNNImputer_StandardScaler,0.11294742805346379,0.19365712066039595,0.2144742009334384,0.43981697004675124,0.1494339093089551,0.42910621139342486,[0.94092089 0.93095305 0.94161129 ... 0.40176054 0.44929585 0.44929585],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
1339_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.20304490956123175,0.2759387369134794,0.8233165239826542,1.4559010367324823,0.2863560483242048,0.03311081318658138,[0.88858919 0.73606419 0.74043304 ... 0.5614402  0.5614402  0.5614402 ],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
1339_x_E.co,combinatoric,KNNImputer_StandardScaler,0.2947504015780889,0.2881339971764197,1.6265986131018457,2.4918325324320287,0.36606777075475183,-0.3912773209908218,[0.89135251 0.89135251 0.89135251 ... 0.71352426 0.71410975 0.71081822],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
1339_x_S.en,combinatoric,KNNImputer_StandardScaler,0.1659205252296407,0.16419150737648955,0.799732733546283,1.7941028653537217,0.22639526979655106,0.2535655263107869,[0.68345747 0.42206034 0.68219718 ... 0.37012179 0.37110985 0.43482487],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
1339_x_S.au,combinatoric,KNNImputer_StandardScaler,0.24250567160484676,0.24177877558789226,0.6583177443724192,0.8272908227350663,0.2992321126979699,-0.5317223520460255,[0.96359022 0.95947971 0.96484554 ... 0.5261746  0.55195029 0.55195029],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
11285_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.10932937904597302,0.04876813906393136,0.11436805497521552,0.04696798640404058,0.14783295342581837,-8.189039942492315,[0.78529865 0.71323691 0.71323691 ... 0.79213163 0.7926475  0.79213163],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
11285_x_E.co,combinatoric,KNNImputer_StandardScaler,0.17665909398514323,0.18988060615408509,0.3768714470135434,0.5655627175979475,0.24573931395404972,-0.08259171994084369,[0.82685117 0.82685117 0.82685117 ... 0.84832928 0.8492314  0.8492314 ],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
11285_x_S.en,combinatoric,KNNImputer_StandardScaler,0.18712399409894134,0.10010394417138256,0.36174992732754696,0.38398762076700804,0.21983020697207167,-0.11348606467522782,[0.6282338  0.41026249 0.6182141  ... 0.66845165 0.664669   0.68984909],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
11285_x_S.au,combinatoric,KNNImputer_StandardScaler,0.1771096213529898,0.024766075599794067,0.18036394977002965,0.03028861155644048,0.22431999669725206,-21.74492295790705,[0.95289788 0.95208402 0.95375171 ... 0.77034355 0.70005811 0.70005811],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836
11457_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.0869868605245589,0.049142859707180506,0.09945817183855199,0.06391752263582051,0.12069633167868628,-2.2879792538992962,[0.92949279 0.78558967 0.78558967 ... 0.88066786 0.88357258 0.88066786],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
11457_x_E.co,combinatoric,KNNImputer_StandardScaler,0.1821203450787382,0.22049128590975808,0.31983464935009165,0.57328532639051,0.23412983447298788,0.13696461780797842,[0.92268557 0.92268557 0.92268557 ... 0.83225245 0.83756002 0.83226158],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
11457_x_S.en,combinatoric,KNNImputer_StandardScaler,0.18501990334991192,0.12204706075734553,0.3586384416537366,0.607241393293449,0.21801300455257894,0.16550091328586725,[0.63997715 0.41552321 0.63997715 ... 0.81618744 0.81624479 0.85707366],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
11457_x_S.au,combinatoric,KNNImputer_StandardScaler,0.15736907666280592,0.01989688261448561,0.16073822984084998,0.02238289428345798,0.2118857376190184,-36.02346086350059,[0.96471303 0.94062008 0.96202288 ... 0.78011175 0.72919307 0.72919307],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
12001_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.1276385162534564,0.07226868803683022,0.14757227547399396,0.07226817147535788,0.17117985766687666,-4.610544103348492,[0.74529954 0.62971004 0.62971004 ... 0.78133125 0.78120712 0.78133125],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
12001_x_E.co,combinatoric,KNNImputer_StandardScaler,0.20607189841616913,0.03349527967961296,0.31267391607077394,0.13974304375992055,0.2604227169018635,-0.12832601053785742,[0.67212329 0.67212329 0.67212329 ... 0.89018078 0.89433759 0.88956056],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
12001_x_S.en,combinatoric,KNNImputer_StandardScaler,0.22166012549997205,0.13535482075490157,0.5945895308734479,1.3287264868532211,0.27141436163635824,-0.20550991104302052,[0.63972473 0.40356753 0.63618636 ... 0.75453114 0.75629305 0.86350406],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
12001_x_S.au,combinatoric,KNNImputer_StandardScaler,0.15369280382320796,0.05040882470452172,0.17476009434185213,0.0649496344024947,0.20956776710676833,-16.283664541719528,[0.94999181 0.93811165 0.94998467 ... 0.85290079 0.78023521 0.78023521],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
12048_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.11603282438571243,0.043873349126661756,0.12370168542912598,0.0396065167077689,0.15273471278615722,-3.90421121178559,[0.8011675  0.70477475 0.70477475 ... 0.75021895 0.74985722 0.75021895],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
12048_x_E.co,combinatoric,KNNImputer_StandardScaler,0.17061376492051178,0.1850561819403846,0.34453608531041696,0.5337564021875035,0.2388870447399854,0.09386822153816754,[0.83521844 0.83521844 0.83521844 ... 0.73825953 0.74397037 0.73763383],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
12048_x_S.en,combinatoric,KNNImputer_StandardScaler,0.20606105149704984,0.17972000886446945,1.267737737110155,3.649568018991889,0.24405728168302807,0.23357838853699886,[0.6623351  0.43135767 0.6623351  ... 0.585404   0.58638718 0.65664875],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944
12048_x_S.au,combinatoric,KNNImputer_StandardScaler,0.18672569114807128,0.01859055109974692,0.18884085413155133,0.020555063467423213,0.2354966480146991,-38.14686281445373,[0.95053989 0.91642786 0.95038564 ... 0.73907732 0.69010947 0.69010947],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836
12701_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.14152922661663708,0.13112900412515713,0.17552336006896646,0.11692667153469632,0.1708858587644604,-0.698301231972581,[0.57841415 0.38987604 0.38987604 ... 0.90551798 0.90671737 0.90551798],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944
12701_x_E.co,combinatoric,KNNImputer_StandardScaler,0.29637194504315467,0.10767333616079512,1.3305533973319656,1.2636886668123384,0.375487702129407,-0.2606560958883355,[0.62371254 0.62371254 0.62371254 ... 0.87891528 0.87891528 0.87891528],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944
12701_x_S.en,combinatoric,KNNImputer_StandardScaler,0.2060593718119606,0.07949979718381406,0.40918958588777216,0.24012120364940784,0.2556970097429974,-1.5962572269436097,[0.64367992 0.37745515 0.64367992 ... 0.85302495 0.85290616 0.91101623],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944
12701_x_S.au,combinatoric,KNNImputer_StandardScaler,0.13797471325290472,0.18368719774374798,0.2646896395618465,0.40871091059997267,0.19269021012937887,0.012370498374579486,[0.92770153 0.91801056 0.9309395  ... 0.80790456 0.75410414 0.75410414],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836
12832_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.12175573523728053,0.05083341836958895,0.16418468783588858,0.08194002453963478,0.15320001011364123,-0.18403494020801348,[0.8006769  0.68315943 0.70336838 ... 0.87627505 0.87486857 0.87627505],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944
12832_x_E.co,combinatoric,KNNImputer_StandardScaler,0.15604384964514267,0.15399427880666403,0.3119844757842595,0.42373169748607964,0.2263034346751971,-0.1517586203244985,[0.79336932 0.79336932 0.79336932 ... 0.88984296 0.89184827 0.89008902],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944
12832_x_S.en,combinatoric,KNNImputer_StandardScaler,0.3164892408100597,0.14034744793828122,1.33117497966632,1.1478174255521016,0.39999315521739837,-0.89340210104824,[0.5976632  0.38804893 0.60362387 ... 0.73989874 0.73996318 0.79450932],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944
12832_x_S.au,combinatoric,KNNImputer_StandardScaler,0.10946688665258017,0.08650650139246281,0.13808433383583335,0.12962869420106918,0.14913238709680499,-1.699663415963363,[0.95547781 0.95341522 0.95687805 ... 0.87878559 0.80993013 0.80993013],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836
B1_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.11368572765231874,0.07946375315994564,0.18962317874610637,0.2104913913953143,0.16412539726430775,0.10506798333839817,[0.77474694 0.70380695 0.7027821  ... 0.81140209 0.8103935  0.81140209],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
B1_x_E.co,combinatoric,KNNImputer_StandardScaler,0.18670498765984186,0.15039197606581015,0.3759579887905798,0.41244648895651065,0.2588255456717081,-0.5000825391319008,[0.77675103 0.77675103 0.77675103 ... 0.92310978 0.922987   0.921543  ],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
B1_x_S.en,combinatoric,KNNImputer_StandardScaler,0.23656949114985026,0.08694628808210186,0.44753699091697774,0.27965635069323397,0.2810157150240529,-0.47992249628080086,[0.64694056 0.46264173 0.65142946 ... 0.72505132 0.72570331 0.75739308],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
B1_x_S.au,combinatoric,KNNImputer_StandardScaler,0.1249291286352219,0.1181962721163303,0.16447138318956253,0.18108269477281777,0.1628913518594396,-0.7021369720039408,[0.94898363 0.93440525 0.94955576 ... 0.8672738  0.7951098  0.7951098 ],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
B8_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.20026049056187153,0.041201436087888677,0.21235286212049662,0.03306787777256647,0.23650698478894097,-31.950593023800586,[0.69396656 0.62985111 0.62985111 ... 0.64589921 0.64981082 0.64589921],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
B8_x_E.co,combinatoric,KNNImputer_StandardScaler,0.16161258189917602,0.026016231006680143,0.27275048800557844,0.21520196679996903,0.20151258853601606,0.33604912335934045,[0.66897637 0.67543484 0.67648948 ... 0.72225747 0.72757104 0.72106657],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
B8_x_S.en,combinatoric,KNNImputer_StandardScaler,0.26536384404079766,0.14958786685496192,213972568333640.97,184.01742619362966,0.31818943760456514,-0.4712688303456072,[0.60720765 0.40131112 0.60720765 ... 0.67921856 0.67994421 0.71185275],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
B8_x_S.au,combinatoric,KNNImputer_StandardScaler,0.231105442418159,0.013405045646552713,0.23326562961821792,0.015446710108418926,0.2823786603444067,-37.26231950901421,[0.92819633 0.91190827 0.92878529 ... 0.62231592 0.60755321 0.60755321],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
B18_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.08944394172362326,0.12546877206471835,0.12032097682331454,0.12849188192383043,0.11623566963201176,0.27496500702871507,[0.65349627 0.51969117 0.51969117 ... 0.64611087 0.64648325 0.64611087],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
B18_x_E.co,combinatoric,KNNImputer_StandardScaler,0.27856971877043124,0.056204148936648345,0.8223878137512074,0.4474282679845937,0.34296348646373515,-0.45189867270474604,[0.64130635 0.64130635 0.64303707 ... 0.60760647 0.60933719 0.60724898],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
B18_x_S.en,combinatoric,KNNImputer_StandardScaler,0.1960309839283392,0.13619100360118158,0.50554719082377,0.6454935190781488,0.23599703653384957,-0.8409107601177837,[0.65489682 0.36579544 0.65489682 ... 0.06788659 0.06839206 0.11874118],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
B18_x_S.au,combinatoric,KNNImputer_StandardScaler,0.1563279457549013,0.1633686413744155,0.30291003847928866,0.3680838821736876,0.19662588813371565,-0.0538345734432113,[0.89682768 0.90052925 0.89715044 ... 0.62697798 0.65096838 0.65695799],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
C5_x_E.ce,combinatoric,KNNImputer_StandardScaler,0.10518462817443812,0.13478361923799181,0.1601139132803542,0.1291109770525012,0.130247252843645,0.3036144522677813,[0.5876445  0.46827727 0.46827727 ... 0.66616135 0.66707536 0.66616135],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
C5_x_E.co,combinatoric,KNNImputer_StandardScaler,0.23599684816618838,0.10808753790105194,0.6549953273089834,0.49875719916835504,0.2891375513184249,-0.17816169206261545,[0.6262036  0.6262036  0.6262036  ... 0.74993087 0.75112556 0.74913036],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728
C5_x_S.en,combinatoric,KNNImputer_StandardScaler,0.2109649387051485,0.10363655039288756,0.5020691684369984,0.4887654182798649,0.24825425907717819,-1.6096795532534602,[0.60289299 0.3291009  0.60289299 ... 0.65663482 0.65788639 0.67577299],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728
C5_x_S.au,combinatoric,KNNImputer_StandardScaler,0.10381396041285663,0.1526312705183216,0.17368058002176814,0.3382823297023434,0.14253054903141615,0.25612684147898046,[0.93570842 0.92509529 0.93668025 ... 0.79400568 0.75679442 0.75679442],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632
