,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
11,0,1167_x_E.co,combinatoric,LGBMRegressor,0.2341588349064309,0.2708596947564068,[0.46966733 0.46966733 0.46966733 ... 0.43444544 0.43444544 0.43444544],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
0,0,1167_x_S.en,combinatoric,LGBMRegressor,0.2102954526189841,0.2725050969807716,[0.50324177 0.50324177 0.50324177 ... 0.44852246 0.44852246 0.44852246],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
1,0,1167_x_S.au,combinatoric,LGBMRegressor,0.1959450539176987,0.2780871631684506,[0.82313048 0.82313048 0.82313048 ... 0.42099465 0.42099465 0.42099465],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
2,0,1202_x_E.ce,combinatoric,LGBMRegressor,0.1399009484446637,0.1729986337703974,[0.51285991 0.51285991 0.51285991 ... 0.65263147 0.65263147 0.65263147],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
3,0,1202_x_E.co,combinatoric,LGBMRegressor,0.1701326758028712,0.216406448223218,[0.55548217 0.55548217 0.55548217 ... 0.48378141 0.48378141 0.48378141],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296
4,0,1202_x_S.en,combinatoric,LGBMRegressor,0.3923798631472193,0.4305182916045837,[0.55468843 0.55468843 0.55468843 ... 0.58446201 0.58446201 0.58446201],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296
5,0,1202_x_S.au,combinatoric,LGBMRegressor,0.1429044755200132,0.1978029238076777,[0.8503481  0.8503481  0.8503481  ... 0.48184167 0.48184167 0.48184167],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224
6,0,1218_x_E.ce,combinatoric,LGBMRegressor,0.1319760773373885,0.1554185968892842,[0.51565959 0.51565959 0.51565959 ... 0.64547585 0.64547585 0.64547585],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296
7,0,1218_x_E.co,combinatoric,LGBMRegressor,0.241031904396605,0.2911178290802685,[0.59205599 0.59205599 0.59205599 ... 0.71093645 0.71093645 0.71093645],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296
8,0,1218_x_S.en,combinatoric,LGBMRegressor,0.2882051677785133,0.3379570688733397,[0.55358859 0.55358859 0.55358859 ... 0.62581464 0.62581464 0.62581464],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296
9,0,1218_x_S.au,combinatoric,LGBMRegressor,0.1398191277409245,0.1648368078411001,[0.8022719  0.8022719  0.8022719  ... 0.48825036 0.48825036 0.48825036],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224
10,0,1219_x_E.ce,combinatoric,LGBMRegressor,0.161301985304728,0.1808253320189767,[0.4397392  0.4397392  0.4397392  ... 0.51120856 0.51120856 0.51120856],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
11,0,1219_x_E.co,combinatoric,LGBMRegressor,0.1523578361216258,0.2075076155056185,[0.46191064 0.46191064 0.46191064 ... 0.67811522 0.67811522 0.67811522],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
0,0,1219_x_S.en,combinatoric,LGBMRegressor,0.2304628849765891,0.3458834850126919,[0.49251701 0.49251701 0.49251701 ... 0.57737804 0.57737804 0.57737804],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
1,0,1219_x_S.au,combinatoric,LGBMRegressor,0.0937853445222019,0.1121233877584405,[0.863209   0.863209   0.863209   ... 0.40505609 0.40505609 0.40505609],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
2,0,1234_x_E.ce,combinatoric,LGBMRegressor,0.1402401702444172,0.1782501819191332,[0.47891779 0.47891779 0.47891779 ... 0.74805361 0.74805361 0.74805361],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
3,0,1234_x_E.co,combinatoric,LGBMRegressor,0.2527851054021046,0.3440892275325425,[0.61797673 0.61797673 0.61797673 ... 0.79583966 0.79583966 0.79583966],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
4,0,1234_x_S.en,combinatoric,LGBMRegressor,0.4471332952925473,0.5402363377259202,[0.67600799 0.67600799 0.67600799 ... 0.91111835 0.91111835 0.91111835],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
5,0,1234_x_S.au,combinatoric,LGBMRegressor,0.2149503273441406,0.2750184399673463,[0.88267816 0.88267816 0.88267816 ... 0.45713804 0.45713804 0.45713804],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
6,0,1273_x_E.ce,combinatoric,LGBMRegressor,0.1464008884544029,0.1901541100453877,[0.46447091 0.46447091 0.46447091 ... 0.73047145 0.73047145 0.73047145],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
7,0,1273_x_E.co,combinatoric,LGBMRegressor,0.1598732413962028,0.1933895963782539,[0.57898651 0.57898651 0.57898651 ... 0.74541464 0.74541464 0.74541464],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
8,0,1273_x_S.en,combinatoric,LGBMRegressor,0.1320950460838609,0.2342676649875165,[0.5200814  0.5200814  0.5200814  ... 0.83191485 0.83191485 0.83191485],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
9,0,1273_x_S.au,combinatoric,LGBMRegressor,0.2582983900286983,0.3276902796602973,[0.90603141 0.90603141 0.90603141 ... 0.46204104 0.46204104 0.46204104],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
10,0,1298_x_E.ce,combinatoric,LGBMRegressor,0.1191792869360732,0.1479951739376108,[0.46224701 0.46224701 0.46224701 ... 0.41199304 0.41199304 0.41199304],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
11,0,1298_x_E.co,combinatoric,LGBMRegressor,0.1857524228523833,0.2374973754164618,[0.54597055 0.54597055 0.54597055 ... 0.53668366 0.53668366 0.53668366],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
0,0,1298_x_S.en,combinatoric,LGBMRegressor,0.2014907383443267,0.2448064596918594,[0.55926424 0.55926424 0.55926424 ... 0.49288278 0.49288278 0.49288278],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
1,0,1298_x_S.au,combinatoric,LGBMRegressor,0.0976785528658452,0.1241130329987559,[0.85707331 0.85707331 0.85707331 ... 0.39598761 0.39598761 0.39598761],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
2,0,1339_x_E.ce,combinatoric,LGBMRegressor,0.1739314392028323,0.2146297053482479,[0.55423071 0.55423071 0.55423071 ... 0.52214485 0.52214485 0.52214485],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
3,0,1339_x_E.co,combinatoric,LGBMRegressor,0.2830925892054572,0.3570917473832621,[0.66841396 0.66841396 0.66841396 ... 0.61824343 0.61824343 0.61824343],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
4,0,1339_x_S.en,combinatoric,LGBMRegressor,0.213400712384514,0.2756006292546353,[0.73442354 0.73442354 0.73442354 ... 0.56216385 0.56216385 0.56216385],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
5,0,1339_x_S.au,combinatoric,LGBMRegressor,0.1684280997192973,0.2020468701231061,[0.87960981 0.87960981 0.87960981 ... 0.43353607 0.43353607 0.43353607],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
6,0,11285_x_E.ce,combinatoric,LGBMRegressor,0.2487863984977708,0.2955725788701396,[0.51307571 0.51307571 0.51307571 ... 0.83838921 0.83838921 0.83838921],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
7,0,11285_x_E.co,combinatoric,LGBMRegressor,0.1479386553266267,0.1854231017100475,[0.68191243 0.68191243 0.68191243 ... 0.88310211 0.88310211 0.88310211],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
8,0,11285_x_S.en,combinatoric,LGBMRegressor,0.2241486282003993,0.2616384712627552,[0.72227282 0.72227282 0.72227282 ... 0.86485864 0.86485864 0.86485864],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
9,0,11285_x_S.au,combinatoric,LGBMRegressor,0.2678018180289802,0.3257414706864883,[0.86721372 0.86721372 0.86721372 ... 0.50464105 0.50464105 0.50464105],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836
10,0,11457_x_E.ce,combinatoric,LGBMRegressor,0.1798218621744172,0.207675986834803,[0.53573126 0.53573126 0.53573126 ... 0.83518761 0.83518761 0.83518761],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
11,0,11457_x_E.co,combinatoric,LGBMRegressor,0.1565635446048193,0.1782849369890127,[0.71125024 0.71125024 0.71125024 ... 0.82610234 0.82610234 0.82610234],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
0,0,11457_x_S.en,combinatoric,LGBMRegressor,0.1918763437425178,0.2347502988637199,[0.739428   0.739428   0.739428   ... 0.78068987 0.78068987 0.78068987],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
1,0,11457_x_S.au,combinatoric,LGBMRegressor,0.2497172540948647,0.3053588682875975,[0.8294435  0.8294435  0.8294435  ... 0.49690972 0.49690972 0.49690972],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
2,0,12001_x_E.ce,combinatoric,LGBMRegressor,0.2030123274188035,0.240416956058541,[0.56904831 0.56904831 0.56904831 ... 0.86220352 0.86220352 0.86220352],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
3,0,12001_x_E.co,combinatoric,LGBMRegressor,0.1645535783463046,0.1835068860236564,[0.62103925 0.62103925 0.62103925 ... 0.88769888 0.88769888 0.88769888],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
4,0,12001_x_S.en,combinatoric,LGBMRegressor,0.2230206276047834,0.2631889382567269,[0.65503766 0.65503766 0.65503766 ... 0.77482072 0.77482072 0.77482072],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
5,0,12001_x_S.au,combinatoric,LGBMRegressor,0.2269955323222504,0.2786393784001823,[0.80109895 0.80109895 0.80109895 ... 0.56602045 0.56602045 0.56602045],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
6,0,12048_x_E.ce,combinatoric,LGBMRegressor,0.2294541447770339,0.2788332471300672,[0.50309539 0.50309539 0.50309539 ... 0.79558737 0.79558737 0.79558737],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
7,0,12048_x_E.co,combinatoric,LGBMRegressor,0.152153831334429,0.1870821394848278,[0.60204112 0.60204112 0.60204112 ... 0.82640862 0.82640862 0.82640862],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
8,0,12048_x_S.en,combinatoric,LGBMRegressor,0.2483705128034056,0.3048544816706503,[0.62592803 0.62592803 0.62592803 ... 0.78623171 0.78623171 0.78623171],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944
9,0,12048_x_S.au,combinatoric,LGBMRegressor,0.2658224541938803,0.3183730140124653,[0.79931668 0.79931668 0.79931668 ... 0.48358421 0.48358421 0.48358421],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836
10,0,12701_x_E.ce,combinatoric,LGBMRegressor,0.1960385226797346,0.2326418760515279,[0.49929947 0.49929947 0.49929947 ... 0.88325912 0.88325912 0.88325912],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944
11,0,12701_x_E.co,combinatoric,LGBMRegressor,0.2794240850162598,0.3483486699068668,[0.56721136 0.56721136 0.56721136 ... 0.87022681 0.87022681 0.87022681],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944
0,0,12701_x_S.en,combinatoric,LGBMRegressor,0.2067893185516346,0.2557458758498746,[0.59031143 0.59031143 0.59031143 ... 0.88596946 0.88596946 0.88596946],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944
1,0,12701_x_S.au,combinatoric,LGBMRegressor,0.1333506089746216,0.1827248757928556,[0.87592337 0.87592337 0.87592337 ... 0.50796282 0.50796282 0.50796282],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836
2,0,12832_x_E.ce,combinatoric,LGBMRegressor,0.1194149887490009,0.1417341173988316,[0.547112   0.547112   0.547112   ... 0.85130705 0.85130705 0.85130705],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944
3,0,12832_x_E.co,combinatoric,LGBMRegressor,0.1204556545733229,0.1627865355916542,[0.6764969 0.6764969 0.6764969 ... 0.8471491 0.8471491 0.8471491],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944
4,0,12832_x_S.en,combinatoric,LGBMRegressor,0.362612433622891,0.4400907664818276,[0.71598619 0.71598619 0.71598619 ... 0.89279429 0.89279429 0.89279429],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944
5,0,12832_x_S.au,combinatoric,LGBMRegressor,0.1533787962080332,0.2034033667448876,[0.86943251 0.86943251 0.86943251 ... 0.53504861 0.53504861 0.53504861],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836
6,0,B1_x_E.ce,combinatoric,LGBMRegressor,0.1237418623737112,0.1422785852892301,[0.46893635 0.46893635 0.46893635 ... 0.77419597 0.77419597 0.77419597],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
7,0,B1_x_E.co,combinatoric,LGBMRegressor,0.1413303548903897,0.1822802334720503,[0.57103745 0.57103745 0.57103745 ... 0.75396071 0.75396071 0.75396071],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
8,0,B1_x_S.en,combinatoric,LGBMRegressor,0.2751380466024681,0.3206235221280772,[0.63154701 0.63154701 0.63154701 ... 0.79054466 0.79054466 0.79054466],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
9,0,B1_x_S.au,combinatoric,LGBMRegressor,0.1793546355130139,0.2205062459381729,[0.83583385 0.83583385 0.83583385 ... 0.49185324 0.49185324 0.49185324],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
10,0,B8_x_E.ce,combinatoric,LGBMRegressor,0.2731125668546387,0.3182970924542292,[0.52640158 0.52640158 0.52640158 ... 0.74972041 0.74972041 0.74972041],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
11,0,B8_x_E.co,combinatoric,LGBMRegressor,0.1462365889845819,0.1616221786680279,[0.58309825 0.58309825 0.58309825 ... 0.81718505 0.81718505 0.81718505],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
0,0,B8_x_S.en,combinatoric,LGBMRegressor,0.2725112961500504,0.3197480603781738,[0.58288995 0.58288995 0.58288995 ... 0.77819074 0.77819074 0.77819074],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
1,0,B8_x_S.au,combinatoric,LGBMRegressor,0.3017773678371827,0.3594041883432374,[0.79680298 0.79680298 0.79680298 ... 0.46265943 0.46265943 0.46265943],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
2,0,B18_x_E.ce,combinatoric,LGBMRegressor,0.15207211062359,0.1708177979671358,[0.50227967 0.50227967 0.50227967 ... 0.53898518 0.53898518 0.53898518],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
3,0,B18_x_E.co,combinatoric,LGBMRegressor,0.2759507860798837,0.3266529476388199,[0.56040979 0.56040979 0.56040979 ... 0.6642016  0.6642016  0.6642016 ],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
4,0,B18_x_S.en,combinatoric,LGBMRegressor,0.2547595919642261,0.2904297599349562,[0.53402041 0.53402041 0.53402041 ... 0.67356315 0.67356315 0.67356315],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
5,0,B18_x_S.au,combinatoric,LGBMRegressor,0.1257013603337918,0.1771733041584265,[0.8154269  0.8154269  0.8154269  ... 0.50347036 0.50347036 0.50347036],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
6,0,C5_x_E.ce,combinatoric,LGBMRegressor,0.1424006042577885,0.1615817269568057,[0.43202523 0.43202523 0.43202523 ... 0.79048871 0.79048871 0.79048871],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
7,0,C5_x_E.co,combinatoric,LGBMRegressor,0.1920486966955311,0.2418192229659485,[0.50855182 0.50855182 0.50855182 ... 0.69527138 0.69527138 0.69527138],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728
8,0,C5_x_S.en,combinatoric,LGBMRegressor,0.224286645922959,0.2648826482195255,[0.51839551 0.51839551 0.51839551 ... 0.7332084  0.7332084  0.7332084 ],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728
9,0,C5_x_S.au,combinatoric,LGBMRegressor,0.1302342716076842,0.1470203950155841,[0.84129909 0.84129909 0.84129909 ... 0.49481834 0.49481834 0.49481834],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632
