,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
0,0,1167,combinatoric,LGBMRegressor,0.2295010989170121,0.2995742226419718,[0.52329913 0.52215017 0.52110131 ... 0.59345944 0.61472626 0.61472626],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112
1,0,1202,combinatoric,LGBMRegressor,0.1584318871135363,0.215642565161778,[0.64412628 0.64412628 0.64412628 ... 0.65971142 0.65826098 0.65826098],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112
2,0,1218,combinatoric,LGBMRegressor,0.1395632727209171,0.201550633505948,[0.70364742 0.70364742 0.70364742 ... 0.70242679 0.69121095 0.69121095],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112
3,0,1219,combinatoric,LGBMRegressor,0.1229424058182264,0.1895670488844219,[0.52093782 0.52093782 0.52542714 ... 0.5762415  0.57256596 0.57256596],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112
4,0,1234,combinatoric,LGBMRegressor,0.227930831952685,0.3289502986705016,[0.7959242  0.7959242  0.7959242  ... 0.59919744 0.61079303 0.6121997 ],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112
5,0,1273,combinatoric,LGBMRegressor,0.1370184227082349,0.206369285435547,[0.62344219 0.62344219 0.62344219 ... 0.58908785 0.59127982 0.59127982],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112
6,0,1298,combinatoric,LGBMRegressor,0.1251260813923047,0.1650483214278086,[0.61993423 0.61993423 0.61993423 ... 0.50586525 0.50266125 0.50266125],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112
7,0,1339,combinatoric,LGBMRegressor,0.2216001400239965,0.2929184924774506,[0.82893891 0.82595621 0.82893891 ... 0.58191742 0.574504   0.574504  ],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112
8,0,11285,combinatoric,LGBMRegressor,0.113849232810327,0.1453608279658758,[0.81730339 0.81761639 0.81784952 ... 0.76910133 0.80336603 0.80336603],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668
9,0,11457,combinatoric,LGBMRegressor,0.1006063838538952,0.1349533558347122,[0.8889874  0.8889874  0.89266966 ... 0.72993841 0.74010975 0.73503518],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094
10,0,12001,combinatoric,LGBMRegressor,0.1145023919274369,0.1616397490485299,[0.80162585 0.80162585 0.80162585 ... 0.87823512 0.90264887 0.90376018],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094
11,0,12048,combinatoric,LGBMRegressor,0.1097547296887307,0.1451975934333255,[0.72353794 0.72353794 0.72353794 ... 0.75833512 0.76261254 0.76261254],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668
0,0,12701,combinatoric,LGBMRegressor,0.1627161359427008,0.2266702301951794,[0.72623101 0.72623101 0.72623101 ... 0.85228139 0.88322893 0.87723182],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668
1,0,12832,combinatoric,LGBMRegressor,0.1165990856730388,0.1689749828161904,[0.83877971 0.83857506 0.84562666 ... 0.89600056 0.89530068 0.89530068],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668
2,0,B1,combinatoric,LGBMRegressor,0.1027028967094066,0.1442116884911021,[0.75545796 0.75545796 0.75659148 ... 0.79846334 0.79316103 0.79316103],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816
3,0,B8,combinatoric,LGBMRegressor,0.1529778728582612,0.2094808092386245,[0.66739834 0.66739834 0.66680107 ... 0.66382179 0.66713151 0.66713151],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816
4,0,B18,combinatoric,LGBMRegressor,0.1466522044374979,0.2064470478869965,[0.62503833 0.62503833 0.62503833 ... 0.61580621 0.63947076 0.63947076],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816
5,0,C5,combinatoric,LGBMRegressor,0.1196898374248485,0.1603351093704677,[0.64237199 0.64237199 0.64237199 ... 0.74314102 0.71054355 0.71093424],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816
6,0,E.ce,combinatoric,LGBMRegressor,0.1025495092759036,0.1435908953807945,[0.91318297 0.91318297 0.91318297 ... 0.39525229 0.39525229 0.39525229],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160
7,0,E.co,combinatoric,LGBMRegressor,0.177188463270557,0.2413485175281352,[0.94891941 0.94891941 0.94891941 ... 0.3774302  0.3774302  0.3774302 ],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160
8,0,S.en,combinatoric,LGBMRegressor,0.1813088570332412,0.2373609028264801,[0.45121323 0.45121323 0.45121323 ... 0.18354204 0.18354204 0.18354204],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160
9,0,S.au,combinatoric,LGBMRegressor,0.1198678326312606,0.1624896606241178,[0.96596345 0.96452345 0.96596345 ... 0.45927229 0.47824787 0.47824787],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540
10,0,1167_x_E.ce,combinatoric,LGBMRegressor,0.1650313754877997,0.2099787052390335,[0.55794547 0.55794547 0.55794547 ... 0.58658383 0.58658383 0.58658383],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296
11,0,1167_x_E.co,combinatoric,LGBMRegressor,0.2366205479786597,0.2873513634576924,[0.5231086 0.5231086 0.5231086 ... 0.5575122 0.5575122 0.5575122],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
0,0,1167_x_S.en,combinatoric,LGBMRegressor,0.2535131239975058,0.3379229113253041,[0.37400495 0.37400495 0.37400495 ... 0.33146028 0.33146028 0.33146028],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
1,0,1167_x_S.au,combinatoric,LGBMRegressor,0.1774490901775186,0.2294748524374054,[0.91082579 0.91626958 0.91198752 ... 0.52676452 0.52411607 0.52411607],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
2,0,1202_x_E.ce,combinatoric,LGBMRegressor,0.1530255015500329,0.2215378726649055,[0.73982984 0.73982984 0.73982984 ... 0.69005321 0.69005321 0.69005321],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
3,0,1202_x_E.co,combinatoric,LGBMRegressor,0.2159156916221158,0.2592118211863954,[0.75058325 0.75058325 0.75058325 ... 0.62641614 0.62641614 0.62641614],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296
4,0,1202_x_S.en,combinatoric,LGBMRegressor,0.2891205353913419,0.3530221097423381,[0.37347279 0.37347279 0.37347279 ... 0.42771415 0.42771415 0.42771415],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296
5,0,1202_x_S.au,combinatoric,LGBMRegressor,0.16306633436222,0.1930617227771059,[0.97316459 0.9485867  0.97224933 ... 0.66389951 0.64557771 0.64557771],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224
6,0,1218_x_E.ce,combinatoric,LGBMRegressor,0.1097358743136855,0.1479845371389484,[0.62986398 0.62986398 0.62614984 ... 0.74308893 0.74308893 0.74308893],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296
7,0,1218_x_E.co,combinatoric,LGBMRegressor,0.2531880698589122,0.3270054416063314,[0.67784412 0.67784412 0.67784412 ... 0.81746165 0.81746165 0.81746165],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296
8,0,1218_x_S.en,combinatoric,LGBMRegressor,0.2266808567927251,0.2804636145680981,[0.37696979 0.37696979 0.37696979 ... 0.57565139 0.57565139 0.57565139],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296
9,0,1218_x_S.au,combinatoric,LGBMRegressor,0.0951074831499406,0.1285196804560223,[0.91944153 0.92516338 0.92185859 ... 0.66436111 0.60170557 0.60170557],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224
10,0,1219_x_E.ce,combinatoric,LGBMRegressor,0.1526175954924229,0.2003666056009957,[0.49796561 0.49796561 0.49796561 ... 0.73468173 0.73468173 0.73468173],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
11,0,1219_x_E.co,combinatoric,LGBMRegressor,0.1694585666351193,0.2284520332269544,[0.50832512 0.50832512 0.50832512 ... 0.7455579  0.7455579  0.7455579 ],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
0,0,1219_x_S.en,combinatoric,LGBMRegressor,0.2358287717405229,0.3420562603228641,[0.39237721 0.39237721 0.39237721 ... 0.48810391 0.48810391 0.48810391],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
1,0,1219_x_S.au,combinatoric,LGBMRegressor,0.0788098924052747,0.1059160157129901,[0.91177402 0.92174316 0.91139968 ... 0.54514171 0.58942034 0.58942034],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
2,0,1234_x_E.ce,combinatoric,LGBMRegressor,0.1496964234525516,0.1995340745390631,[0.87429499 0.87429499 0.87429499 ... 0.81052765 0.81052765 0.81052765],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
3,0,1234_x_E.co,combinatoric,LGBMRegressor,0.2812539508787736,0.3696343708278998,[0.80493795 0.80493795 0.80493795 ... 0.78067671 0.78067671 0.78067671],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
4,0,1234_x_S.en,combinatoric,LGBMRegressor,0.4223690395369822,0.5027830682297404,[0.43362394 0.43362394 0.43362394 ... 0.82099565 0.82099565 0.82099565],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
5,0,1234_x_S.au,combinatoric,LGBMRegressor,0.2072566914966521,0.2928082367571913,[0.9542605  0.95973083 0.95378057 ... 0.54934528 0.56918428 0.56918428],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
6,0,1273_x_E.ce,combinatoric,LGBMRegressor,0.1197093146472385,0.1559318598432009,[0.61339005 0.61339005 0.61339005 ... 0.72034586 0.72034586 0.71518543],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
7,0,1273_x_E.co,combinatoric,LGBMRegressor,0.1600610815877292,0.2001481649488898,[0.54893074 0.54893074 0.54893074 ... 0.8663392  0.8663392  0.8663392 ],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
8,0,1273_x_S.en,combinatoric,LGBMRegressor,0.1522336492488429,0.2479628263269505,[0.34593529 0.34593529 0.34593529 ... 0.73191542 0.73191542 0.73191542],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
9,0,1273_x_S.au,combinatoric,LGBMRegressor,0.2088939293993458,0.2707168565536861,[0.92411295 0.93817661 0.92390321 ... 0.59302291 0.58194108 0.58194108],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
10,0,1298_x_E.ce,combinatoric,LGBMRegressor,0.1220241219555144,0.1489163762460663,[0.63654825 0.63654825 0.63654825 ... 0.55491025 0.55491025 0.55491025],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
11,0,1298_x_E.co,combinatoric,LGBMRegressor,0.1910574475568084,0.2479643710147029,[0.64307314 0.64307314 0.64307314 ... 0.55927888 0.55927888 0.55927888],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
0,0,1298_x_S.en,combinatoric,LGBMRegressor,0.1730312984827124,0.2046861336711913,[0.37870971 0.37870971 0.37870971 ... 0.35822085 0.35822085 0.35822085],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
1,0,1298_x_S.au,combinatoric,LGBMRegressor,0.1113607735142554,0.1463963801077646,[0.9640317  0.95044013 0.96409373 ... 0.45527146 0.47862699 0.47862699],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
2,0,1339_x_E.ce,combinatoric,LGBMRegressor,0.2013557142504707,0.2774349661990234,[0.88268473 0.88268473 0.88268473 ... 0.61665086 0.61665086 0.61665086],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
3,0,1339_x_E.co,combinatoric,LGBMRegressor,0.3044296548850421,0.3745562546796166,[0.8371602 0.8371602 0.8371602 ... 0.677338  0.677338  0.677338 ],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
4,0,1339_x_S.en,combinatoric,LGBMRegressor,0.1429294732585269,0.1965352038894058,[0.43216213 0.43216213 0.43216213 ... 0.36706736 0.36706736 0.36706736],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
5,0,1339_x_S.au,combinatoric,LGBMRegressor,0.2495009041905704,0.3043003889537179,[0.96574804 0.96511063 0.96428787 ... 0.52385096 0.53808775 0.53808775],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
6,0,11285_x_E.ce,combinatoric,LGBMRegressor,0.1104328736723019,0.1515785528118634,[0.79145262 0.79145262 0.79145262 ... 0.97113394 0.97113394 0.97113394],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
