,Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples
0,1219_x_E.ce,combinatoric,LGBMRegressor,0.12203663729355047,0.15556326789821712,0.37608509746207075,0.4567554185246648,0.16859273500361555,0.6054500626936343,[0.53958738 0.5330453  0.54164069 ... 0.63082835 0.62272829 0.63717039],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
0,1219_x_E.co,combinatoric,LGBMRegressor,0.0828895102104544,0.23183014224311727,0.2961097749615131,0.38855714081386694,0.11809719683309003,0.817648239052819,[0.3761498  0.37876953 0.38438664 ... 0.54847094 0.4035015  0.50404016],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
0,1219_x_S.en,combinatoric,LGBMRegressor,0.17660747070921606,0.12712573167075336,328065359494228.56,114.62629032371508,0.25470946002034134,-0.29746073271671847,[0.3650982  0.35609632 0.3317936  ... 0.38420687 0.38398832 0.39035266],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
0,1219_x_S.au,combinatoric,LGBMRegressor,0.06249492468481256,0.14632335264330562,0.10501599617630038,0.3190946290136882,0.07156421559215398,0.8328993285317795,[0.88970593 0.89158332 0.91616182 ... 0.51058723 0.51162745 0.53501902],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
0,1234_x_E.ce,combinatoric,LGBMRegressor,0.07799133514200486,0.1088933861913385,0.12516610015534832,0.16332614141599772,0.10095655568254484,0.7125764441343351,[0.61827554 0.60702262 0.63027736 ... 0.54213067 0.53676388 0.56565613],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
0,1234_x_E.co,combinatoric,LGBMRegressor,0.05755910905828384,0.17725752171944645,0.24475541023969405,0.9353956367255051,0.07865272909035063,0.926662524253617,[0.41543199 0.41543199 0.42237379 ... 0.19415777 0.183178   0.20649907],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
0,1234_x_S.en,combinatoric,LGBMRegressor,0.2705228225364247,0.12706321640316795,155471732240917.2,128.83185053227672,0.34475499005365673,-0.9461754245734022,[0.42610732 0.42271865 0.41583754 ... 0.21872511 0.21114955 0.23109862],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
0,1234_x_S.au,combinatoric,LGBMRegressor,0.12189431412133965,0.22066541880510565,0.36355684257587867,0.9494006988408091,0.16769326256403166,0.5018178968392286,[0.87530445 0.84145584 0.89038077 ... 0.61295676 0.64552794 0.63513808],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
0,1273_x_E.ce,combinatoric,LGBMRegressor,0.1047628482690093,0.03413023309073365,0.15168585538271023,0.04938539359578831,0.13524008608894159,0.36287271162572166,[0.75943519 0.75805226 0.76614911 ... 0.8128884  0.8118519  0.81006961],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
0,1273_x_E.co,combinatoric,LGBMRegressor,0.0826067746966805,0.18531752236933713,0.16349290580933784,0.16840036796571517,0.12089520212561326,0.7462629600038575,[0.48047805 0.47591621 0.48047805 ... 0.68571026 0.7148823  0.723339  ],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
0,1273_x_S.en,combinatoric,LGBMRegressor,0.1860363915481998,0.19466226267716902,0.3620455026858183,0.2839288098073575,0.24827591703735433,0.09515277685188184,[0.47374432 0.44498004 0.43460739 ... 0.47816433 0.46996408 0.4808325 ],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
0,1273_x_S.au,combinatoric,LGBMRegressor,0.19309872349278917,0.09624366708926009,0.22242164124198588,0.1628681747191156,0.23529795984855645,-2.6031549796955855,[0.94430314 0.9376651  0.94591119 ... 0.64126284 0.63633952 0.6374756 ],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
0,1298_x_E.ce,combinatoric,LGBMRegressor,0.09611488415992332,0.14150174363578558,0.16927076994780177,0.15231815667391324,0.11068709829383792,0.6937875732550102,[0.52845915 0.52986438 0.52304015 ... 0.66829215 0.67150491 0.66498971],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
0,1298_x_E.co,combinatoric,LGBMRegressor,0.08908324743010856,0.24216903537204015,0.21820479883573418,0.21288890040894506,0.10341449352321416,0.8686663330800295,[0.37199375 0.37721201 0.37199375 ... 0.4600224  0.37345357 0.37620916],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
0,1298_x_S.en,combinatoric,LGBMRegressor,0.1197803098180497,0.09335776949633703,0.3241423115630397,0.2772966827253343,0.14090362881019153,0.3797384824620901,[0.43836562 0.42913478 0.4165959  ... 0.38567989 0.40316476 0.39175259],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
0,1298_x_S.au,combinatoric,LGBMRegressor,0.09935266003838016,0.15797267006805155,0.18692234971889826,0.38151145179931706,0.11412869283396525,0.666998118030776,[0.89035662 0.88653647 0.90590663 ... 0.58719402 0.56648823 0.56738348],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
0,1339_x_E.ce,combinatoric,LGBMRegressor,0.16296470738911142,0.14638331258248846,0.6194078658212843,0.3692938218439866,0.20441272128231364,0.5073031088363851,[0.42584483 0.4584277  0.47678274 ... 0.50024763 0.51279193 0.49967738],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
0,1339_x_E.co,combinatoric,LGBMRegressor,0.1124003132929373,0.20328090100081636,0.6438816860322941,0.6857281473203226,0.1454332262544216,0.7804072518738638,[0.34660327 0.34507343 0.34660327 ... 0.36494437 0.33370311 0.37775987],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
0,1339_x_S.en,combinatoric,LGBMRegressor,0.18111979926540944,0.17802044453532312,0.6595979462319257,0.7651540448448915,0.2105045950030733,0.35467253033507196,[0.3642572  0.36463568 0.31930429 ... 0.41410998 0.37947109 0.41421059],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
0,1339_x_S.au,combinatoric,LGBMRegressor,0.1425143336847414,0.17751342116061544,0.369648790637318,0.6600666274505056,0.1736276012437298,0.48429518923180137,[0.83824211 0.88464962 0.86121012 ... 0.52105855 0.5704756  0.53535246],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
0,11285_x_E.ce,combinatoric,LGBMRegressor,0.06875156966913519,0.028174583363344476,0.07261062074527826,0.026266903584185194,0.08873535609964296,-2.310709122646657,[0.86500988 0.85059133 0.85113724 ... 0.8845095  0.88228862 0.88579906],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
0,11285_x_E.co,combinatoric,LGBMRegressor,0.0884595194663852,0.16458208317437323,0.15407126472579882,0.1396947374753464,0.1094136442831953,0.7853858339281887,[0.45399506 0.45371947 0.45399506 ... 0.75022668 0.75343682 0.75420587],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
0,11285_x_S.en,combinatoric,LGBMRegressor,0.09657741546825431,0.15844196296021731,0.18180196935332957,0.12464103630813658,0.10723544667809876,0.7350360564762304,[0.37885379 0.37663598 0.37114761 ... 0.79892767 0.79825629 0.80033804],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
0,11285_x_S.au,combinatoric,LGBMRegressor,0.10273129759396626,0.022897702366052933,0.10526710967434451,0.02813969897618127,0.1139083491482416,-4.864886418771031,[0.94966789 0.93935838 0.95222495 ... 0.8631274  0.84067583 0.83983162],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836
0,11457_x_E.ce,combinatoric,LGBMRegressor,0.039401578598261364,0.04042089760839895,0.04705810400950801,0.053057240259878936,0.05422716294627503,0.33629560380430523,[0.9130621  0.89534969 0.89534969 ... 0.91454515 0.91488411 0.91454515],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
0,11457_x_E.co,combinatoric,LGBMRegressor,0.07130131698237639,0.22576961038776078,0.09889848927563104,0.21033742383991932,0.0919478595577831,0.8668937854842954,[0.42958083 0.42891538 0.42958083 ... 0.84741171 0.84183082 0.84183082],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
0,11457_x_S.en,combinatoric,LGBMRegressor,0.10538592437924109,0.1734095426283215,0.2184961190029494,0.20471472862281295,0.1254946438512308,0.7234896155001727,[0.38301134 0.3820591  0.37493067 ... 0.85769171 0.85667326 0.86122674],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
0,11457_x_S.au,combinatoric,LGBMRegressor,0.10406544094812184,0.022653663177740355,0.10621720461628073,0.023804944107131902,0.13179911770079747,-13.325129933684513,[0.94855403 0.94242927 0.9617641  ... 0.83746236 0.84069505 0.83227312],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
0,12001_x_E.ce,combinatoric,LGBMRegressor,0.04336718913340274,0.05175439538037921,0.050806215508552084,0.05113880866083266,0.05467084256534508,0.4277165416150387,[0.80801035 0.7864027  0.7864027  ... 0.85871734 0.8557107  0.85871734],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
0,12001_x_E.co,combinatoric,LGBMRegressor,0.08326496468134283,0.24516674751429185,0.10053972972687433,0.2447206403183351,0.10941086637074383,0.8008419878091807,[0.40613268 0.40609448 0.40613268 ... 0.7784851  0.76447072 0.76447072],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
0,12001_x_S.en,combinatoric,LGBMRegressor,0.09155995480938453,0.16532204545625606,0.3614739227719117,0.730454542883917,0.1278502756658939,0.7325094311215703,[0.42232743 0.43529864 0.43268577 ... 0.79658854 0.79559757 0.79388513],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
0,12001_x_S.au,combinatoric,LGBMRegressor,0.08097698786958224,0.04589647659755922,0.09332475779403646,0.05882607205093755,0.10264201736814801,-3.1460755806798693,[0.92683302 0.93389974 0.94477409 ... 0.79365377 0.79127532 0.79147954],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
0,12048_x_E.ce,combinatoric,LGBMRegressor,0.0745568539669978,0.03255065120596294,0.08271557785783469,0.036967304744167866,0.10254521450156187,-1.2106727426222892,[0.86878338 0.86817637 0.86817637 ... 0.92092627 0.91450735 0.92014439],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
0,12048_x_E.co,combinatoric,LGBMRegressor,0.06862352663176831,0.17074897835137584,0.11430923815778919,0.12307103639132698,0.09179650445072403,0.8661992790123629,[0.46545012 0.46459407 0.46545012 ... 0.68258697 0.65747689 0.65747689],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
0,12048_x_S.en,combinatoric,LGBMRegressor,0.10762026862052586,0.1239231931640509,0.9067345593164496,2.2640557292731462,0.14824884871770097,0.7172081678537063,[0.44186436 0.44774459 0.43347079 ... 0.74235253 0.74040127 0.74340701],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944
0,12048_x_S.au,combinatoric,LGBMRegressor,0.10452948728035664,0.015961598021655147,0.1061847602684801,0.016989841466724505,0.12110365119002321,-9.352422265580785,[0.94241494 0.94558001 0.94597575 ... 0.82910398 0.82439054 0.82068863],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836
0,12701_x_E.ce,combinatoric,LGBMRegressor,0.1532689757381258,0.13112900412515777,0.17839573487863467,0.11527221758407988,0.20034703942587093,-1.3343626854551451,[0.57022988 0.56497898 0.56434179 ... 0.64425331 0.64531909 0.64437928],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944
0,12701_x_E.co,combinatoric,LGBMRegressor,0.17694276372634035,0.22931484732775742,0.9517113212088969,0.6349554454574252,0.258532492291687,0.4023657776139532,[0.38858333 0.38855846 0.38858333 ... 0.76698539 0.76774586 0.76774586],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944
0,12701_x_S.en,combinatoric,LGBMRegressor,0.15714737572287527,0.153838905110695,0.270815847082297,0.17129414427531162,0.18577135385516236,-0.3704207075563346,[0.36190636 0.36424172 0.34445626 ... 0.42269404 0.42399669 0.42364043],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944
0,12701_x_S.au,combinatoric,LGBMRegressor,0.1896177320089463,0.18431704549976924,0.3703379065746853,0.4097251843250254,0.23084105348175155,-0.41742748201405666,[0.92861375 0.90919868 0.92364418 ... 0.85691547 0.86464662 0.85185223],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836
0,12832_x_E.ce,combinatoric,LGBMRegressor,0.08882286705874436,0.05006716072630548,0.12094935674407675,0.08463663281377105,0.10509100819030177,0.4428424148954211,[0.8064737  0.79451788 0.79451788 ... 0.85753071 0.85484779 0.85712628],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944
0,12832_x_E.co,combinatoric,LGBMRegressor,0.05671717791080199,0.20288608128364038,0.08559085121175064,0.21189753099241318,0.07563207159299694,0.8713555150057564,[0.38557557 0.38815528 0.38557557 ... 0.81751187 0.82535818 0.82535818],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944
0,12832_x_S.en,combinatoric,LGBMRegressor,0.18716370963324977,0.16819741954018355,0.8329947354489475,0.5479195795142502,0.24289482316573183,0.3018089892574034,[0.38693604 0.38677823 0.37730526 ... 0.84918992 0.84538302 0.84940841],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944
0,12832_x_S.au,combinatoric,LGBMRegressor,0.08072828969289457,0.07136697352094301,0.10047200480606468,0.10824393086037094,0.10071166681513942,-0.2311904832828917,[0.90874375 0.90492001 0.91823375 ... 0.7951609  0.81381032 0.80506353],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836
0,B1_x_E.ce,combinatoric,LGBMRegressor,0.10291532609444563,0.12848642442708683,0.1721521944355067,0.3050064712702898,0.1485066338049606,0.2672932828583179,[0.86866635 0.87802662 0.84105985 ... 0.82096285 0.72730316 0.8217539 ],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
0,B1_x_E.co,combinatoric,LGBMRegressor,0.07353789219598976,0.19975394697509308,0.09815238559599306,0.22597538055151686,0.12378824333732673,0.6568692185961449,[0.41112284 0.41153265 0.4129395  ... 0.77733389 0.53265387 0.54011934],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
0,B1_x_S.en,combinatoric,LGBMRegressor,0.12734527570553567,0.22173652872955796,0.18715684105787306,0.21238263700319426,0.16813000854910154,0.4702533396957216,[0.35722242 0.39472064 0.35507163 ... 0.66433698 0.71217481 0.6235141 ],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
0,B1_x_S.au,combinatoric,LGBMRegressor,0.12308369477657483,0.10270176604180553,0.15594775268194902,0.16109268422979642,0.1491474301976883,-0.427019802226821,[0.92616859 0.90839831 0.93304575 ... 0.81873809 0.6203006  0.61851458],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
0,B8_x_E.ce,combinatoric,LGBMRegressor,0.11092590337653783,0.04120143608788933,0.11559691724839938,0.03257257987275514,0.15815280087661682,-13.734285060512978,[0.68357218 0.59599486 0.70329627 ... 0.86906329 0.84306566 0.84617645],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
0,B8_x_E.co,combinatoric,LGBMRegressor,0.10602497999554374,0.16325152705285867,0.1405635693523119,0.1179766371656237,0.16270261609418724,0.5671667086872996,[0.480061   0.4790963  0.49495366 ... 0.75686901 0.69567919 0.79420996],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
0,B8_x_S.en,combinatoric,LGBMRegressor,0.13679555846179242,0.17205590871959758,191513876974299.72,145.3599958449911,0.18706473127068493,0.49148432445864254,[0.47965    0.47683689 0.4225023  ... 0.82486326 0.79129252 0.80529668],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
0,B8_x_S.au,combinatoric,LGBMRegressor,0.17122639556329142,0.01331301915550611,0.17318751703712748,0.015288297708151762,0.19733181472162054,-17.68537277621656,[0.92784187 0.88241962 0.91759124 ... 0.76513898 0.71921046 0.79103093],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
0,B18_x_E.ce,combinatoric,LGBMRegressor,0.08886538895837799,0.13650857654035023,0.11399501326021211,0.13110961020480522,0.12121764272497497,0.2114816720191529,[0.5818542  0.56757754 0.56757754 ... 0.55210462 0.540421   0.61799284],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
0,B18_x_E.co,combinatoric,LGBMRegressor,0.12699376093366738,0.20506961939423393,0.414761157890717,0.21892158493018662,0.19472674895266626,0.5319505236297684,[0.41457062 0.41922708 0.41851804 ... 0.5378813  0.47918001 0.48827798],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
0,B18_x_S.en,combinatoric,LGBMRegressor,0.13244861122590348,0.0964912348421167,0.37160876072486304,0.32346858119468064,0.1682926756738215,0.06384002787891496,[0.45971038 0.45488687 0.46656093 ... 0.44896535 0.43936406 0.43586909],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
0,B18_x_S.au,combinatoric,LGBMRegressor,0.188550845833175,0.1767531790645515,0.3690320658724925,0.389631915620118,0.22709134129390446,-0.4056985562576285,[0.91552586 0.90658345 0.92176225 ... 0.71518316 0.63677834 0.82522096],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
0,C5_x_E.ce,combinatoric,LGBMRegressor,0.09717561989994757,0.12907281443573204,0.15271503011861937,0.12705345776253182,0.12081380433465447,0.4008359801715423,[0.60975383 0.59663055 0.59663055 ... 0.75144774 0.74378479 0.72697397],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
